phone,usage_this_month,usage_last_month
012-2426-9348,10563.21,10982.38
012-2426-9349,421.69,148.82
012-2426-9350,952.07,2026.44
012-2426-9351,85.78,4220.43
012-2426-9352,337.57,4392.1
012-2426-9353,444.23,1620.45
012-2426-9354,228.79,44.91
012-2426-9355,477.3,79.51
012-2426-9356,389.86,166.35
012-2426-9357,6117.42,49.54
012-2426-9358,984.84,6
012-2426-9359,414.94,516.03
012-2426-9360,77.53,602.91
012-2426-9361,9.79,0.71
012-2426-9362,28.18,385.15
012-2426-9363,1411.41,3179.15
012-2426-9364,267.87,1090.77
012-2426-9365,316.36,2959.32
012-2426-9366,7335.72,2948.69
012-2426-9367,680.16,57.61
012-2426-9368,5945.36,6088.23
012-2426-9369,1025.64,607.1
012-2426-9370,1450.62,103.24
012-2426-9371,7769.57,10005.01
012-2426-9372,11100.23,8497.02
012-2426-9373,5236.17,7226.81
012-2426-9374,11083.26,12168.62
012-2426-9375,6004.01,9947.74
012-2426-9376,6669.16,7433.45
012-2426-9377,12679.88,11452.2
012-2426-9378,1923.13,570.39
012-2426-9379,5943.9,13685.67
012-2426-9380,13208.51,9608.58
012-2426-9381,8546.71,10534.94
012-2426-9382,7874.44,8964.25
012-2426-9383,5954.19,7798.34
012-2426-9384,3883.63,3464.56
012-2426-9385,4311.27,5813.44
012-2426-9386,7269.94,5294.14
012-2426-9387,8499.23,5823.73
012-2426-9388,8161.67,4370.84
012-2426-9389,4253.37,4590.17
012-2426-9390,7016.74,6619.27
012-2426-9391,7947.58,4949.33
012-2426-9392,12353.06,7076.2
012-2426-9394,2736.03,1668.49
012-2426-9395,17999,15778.97
012-2426-9396,4966.84,10216.28
012-2426-9397,0,895.92
012-2426-9398,5059.72,12361.95
012-2426-9399,7456.1,5934.57
012-2426-9400,6748.79,11748.9
012-2426-9401,3312.76,2438.64
012-2426-9402,3493.81,4048.87
012-2426-9403,1870.07,2515.85
012-2426-9404,1295.67,0
012-2426-9405,2695.79,1363.67
012-2426-9406,1596.79,1744.97
012-2426-9407,166.19,2056.76
012-2426-9408,2071.82,9788.73
012-2426-9409,6608.32,3920.85
012-2426-9410,15115.7,5079.19
012-2426-9411,4221.15,4022.18
012-2426-9412,1814.3,3413.91
012-2426-9413,6144.17,2302.04
012-2426-9414,4722.23,2208.02
012-2426-9415,2817.41,6430.32
012-2426-9416,2207.71,6697.4
012-2426-9417,3013.29,4057.29
012-2426-9418,3319.82,5947.3
012-2426-9419,3425.2,4220.59
012-2426-9420,3985.22,6847.25
012-2426-9421,12003.67,7226.1
012-2426-9422,6988.11,1753.42
012-2426-9423,0,4069.75
012-2426-9424,5084.43,7336.72
012-2426-9425,868.83,770.57
012-2426-9426,2616.54,1980.78
012-2426-9427,4897.07,4087.91
012-2426-9428,8097.78,8966.23
012-2426-9429,5883.81,12114.35
012-2426-9430,5920.77,6748.76
012-2426-9431,9800.04,5411.64
012-2426-9432,20028.96,6473.15
012-2426-9433,6938,2561.67
012-2426-9434,12346.26,4173.44
012-2426-9435,8372.52,5948.09
012-2426-9436,14781.76,8038.48
012-2426-9437,1292.96,7636.03
012-2426-9438,8893.88,7534.35
012-2426-9439,3467.66,2200.84
012-2426-9440,1432.03,2564.38
012-2426-9441,9930.23,9480.95
012-2426-9442,7478.81,17233.1
012-2426-9443,4535.64,5907.33
012-2426-9445,4588.95,17041.97
012-2426-9446,3679.1,3814.29
012-2426-9447,10729.89,6978.15
012-2426-9448,733.46,3332.08
012-2426-9450,2502.57,4841.25
012-2426-9451,6902.93,9607.86
012-2426-9452,9063.65,10446.32
012-2426-9453,4231.65,8127.99
012-2426-9454,3608.38,5742.18
012-2426-9455,14004.42,12163.38
012-2426-9456,9351.17,12306.31
012-2426-9457,4434.11,4165.61
012-2426-9458,8856.64,10149.04
012-2426-9459,6723.3,7009.81
012-2426-9460,8268.43,6617.81
012-2426-9461,3559.08,4852.35
012-2426-9462,7446.75,7829.58
012-2426-9463,11643.46,8504.85
012-2426-9464,11311.74,13157.45
012-2426-9465,7470.08,8837.27
012-2426-9466,8493.98,7574
012-2426-9467,16099.85,11884.87
012-2426-9468,6121.63,11657.93
012-2426-9469,8499.16,10058.88
012-2426-9470,3391.84,4405.42
012-2426-9471,9572.52,7641.19
012-2426-9472,5270.53,6378.07
012-2426-9473,4955.39,6188.79
012-2426-9474,6293.19,6439.77
012-2426-9475,10005.77,9766.82
012-2426-9476,7244.06,13664.59
012-2426-9477,1895.63,1580.2
012-2426-9478,11466.2,14188.08
012-2426-9479,11134.5,6129.37
012-2426-9480,11184.04,16235.54
012-2426-9481,11095.32,10419.24
012-2426-9482,16008.9,11232.11
012-2426-9483,187.33,562.64
012-2426-9484,55837.36,62586.95
012-2426-9485,12265.52,15969.42
012-2426-9486,9305.07,7313.63
012-2426-9487,31996.68,32179.92
012-2426-9488,12955.4,11290.15
012-2426-9489,10088.76,7066.41
012-2426-9490,42449.29,37917.19
012-2426-9491,6010.39,5455.66
012-2426-9492,9480.21,8912.81
012-2426-9493,14602.67,6270.28
012-2426-9495,11570.71,11359.44
012-2426-9496,0,0
012-2426-9497,5933.01,5317.37
012-2426-9498,6462.35,12174
012-2426-9499,3512.39,5523.84
012-2426-9501,3519.95,11274.37
012-2426-9502,2938.35,2015.17
012-2426-9503,1038.02,42.7
012-2426-9504,53.88,190.81
012-2426-9505,1165.15,188.12
012-2426-9506,0.86,3.18
012-2426-9507,9952.06,7756.24
012-2426-9508,12276.98,12833.74
012-2426-9509,7272.09,8780.08
012-2426-9510,30913.53,56497.15
012-2426-9511,5929.05,9844.36
012-2426-9512,6202.63,9775.72
012-2426-9513,11642.91,8322.35
012-2426-9514,4010.21,5422.9
012-2426-9515,11956.56,13393.87
012-2426-9516,13949.01,15280.53
012-2426-9517,100475.53,87614.16
012-2426-9518,4241.23,34116.12
012-2426-9519,9526.38,12965.9
012-2426-9520,5984.68,9734.13
012-2426-9521,1626.17,2254.34
012-2426-9522,4809.55,7104.29
012-2426-9523,4917.07,4568.81
012-2426-9524,33257.9,43458.86
012-2426-9525,5129.03,6031.51
012-2426-9526,8034.81,3749.33
012-2426-9527,13132.73,12003.96
012-2426-9528,11863.17,13336.17
012-2426-9529,151071.78,67032.7
012-2426-9530,97857.87,182878.68
012-2426-9531,63481.5,75974.9
012-2426-9532,6473.52,5038.71
012-2426-9533,5971.81,4459.77
012-2426-9534,18.79,5.63
012-2426-9535,73.81,25.21
012-2426-9536,2928.28,1417.64
012-2426-9537,603.22,36.89
012-2426-9538,145.37,1235.57
012-2426-9539,1024.4,279.29
012-2426-9540,560.56,52
012-2426-9541,895.61,5406.9
012-2426-9542,20821.05,3605.15
012-2426-9543,14.73,1092.87
012-2426-9544,380.1,8.36
012-2426-9545,63.85,414.76
012-2426-9546,3214.63,1334.73
012-2426-9547,0.73,1568.8
012-2426-9548,3.83,4.67
012-2426-9549,201.11,169.93
012-2426-9550,248.44,6.38
012-2426-9551,157.29,389.27
012-2426-9552,26.95,182.63
012-2426-9553,8583.65,6578
012-2426-9554,11967.54,10326.33
012-2426-9556,1476.12,1557.7
012-2426-9557,11309.23,10025.49
012-2426-9558,7568.76,7010.5
012-2426-9560,4432.58,6257.41
012-2426-9561,11403.11,7409.43
012-2426-9562,6320.66,6172.95
012-2426-9563,15784.24,7483.26
012-2426-9564,12543.19,11829.62
012-2426-9565,11734.57,13055.33
012-2426-9566,4054.69,3931.95
012-2426-9567,4771.64,13839.73
012-2426-9568,7521.96,7528.91
012-2426-9569,7756.44,6291.53
012-2426-9570,7756.06,10377.79
012-2426-9571,5328.34,4575.48
012-2426-9572,5122.54,7034.4
012-2426-9573,7429.73,8269.91
012-2426-9574,9722.63,13687.58
012-2426-9575,6312.67,7166.24
012-2426-9576,6503.48,8646.39
012-2426-9577,7888.64,4040.13
012-2426-9578,9615.44,7289.97
012-2426-9579,8005.66,11026.28
012-2426-9580,6096.93,6844.72
012-2426-9581,5380.44,6515.19
012-2426-9582,5135.26,8173.33
012-2426-9583,5382.93,6300.97
012-2426-9584,7127.99,7925.38
012-2426-9585,5790.33,5665.57
012-2426-9586,4798.25,7064.23
012-2426-9587,5805.57,6527.45
012-2426-9588,4718.5,7349.85
012-2426-9589,5706.26,9409.46
012-2426-9590,7679.55,8267.15
012-2426-9591,4578.21,5866.58
012-2426-9592,6312.52,5518.78
012-2426-9593,189.14,2357.3
012-2426-9594,93.74,142.55
012-2426-9596,261.33,76.09
012-2426-9597,70.76,1.52
012-2426-9598,66.34,1.28
012-2426-9599,5.57,105.26
012-2426-9601,1.22,9340.45
012-2426-9602,876.75,7.77
012-2426-9603,0,1434.44
012-2426-9604,5520.13,7703.25
012-2426-9605,5465.77,4250.37
012-2426-9606,2250.44,8914.99
012-2426-9607,12537.1,11438.43
012-2426-9608,8185.33,8208.09
012-2426-9609,29234.44,6509.05
012-2426-9610,10477.16,10288.98
012-2426-9611,13715.78,34684
012-2426-9612,13056.1,11462.17
012-2426-9613,8687.53,12586.79
012-2426-9614,10497.07,8154.01
012-2426-9615,1572.24,14572.5
012-2426-9616,13062.96,14751.21
012-2426-9617,7561.96,7375.32
012-2426-9618,10876.35,6006.34
012-2426-9619,10502.32,9668.93
012-2426-9620,28554.86,13769.33
012-2426-9621,10794.71,14514.49
012-2426-9622,6483.53,7762.54
012-2426-9623,8060.28,2172.38
012-2426-9624,47871.6,72055.71
012-2426-9625,6184.98,7310.04
012-2426-9626,12714.15,11169.1
012-2426-9627,8302.2,9602.13
012-2426-9628,7848.35,520.68
012-2426-9629,252.59,10.87
012-2426-9630,2435.93,43.79
012-2426-9631,2975.53,751.16
012-2426-9632,1646.73,74.7
012-2426-9633,57.43,23.17
012-2426-9634,489,426.5
012-2426-9635,825.73,730.69
012-2426-9636,2265.21,509.42
012-2426-9637,2463.23,9320.81
012-2426-9638,701.3,356.75
012-2426-9639,725.66,1184.4
012-2426-9640,3131.64,889.54
012-2426-9641,303.54,5221.23
012-2426-9642,257.94,3320.51
012-2426-9643,345.63,76.7
012-2426-9644,1931.03,555.31
012-2426-9645,778.1,1805.54
012-2426-9646,996.63,252.07
012-2426-9647,9303,11378.08
012-2426-9648,5321.23,7122.39
012-2426-9649,9364.79,9498.44
012-2426-9650,11220.2,9264.06
012-2426-9651,4716.11,6466.78
012-2426-9652,7564.18,6722.93
012-2426-9653,8043.95,7746.08
012-2426-9654,7590.71,8830.83
012-2426-9655,8380.4,10210.62
012-2426-9656,6013.11,5718.31
012-2426-9657,7672.91,9625.59
012-2426-9658,10442.06,10980.46
012-2426-9659,6812.71,11420.02
012-2426-9660,11266.88,11802.83
012-2426-9661,5507.29,12832.21
012-2426-9662,7063.34,5281.58
012-2426-9663,4483.01,6778.15
012-2426-9664,7945.58,8583.13
012-2426-9665,6234.49,6851.94
012-2426-9667,5896.93,11987.91
012-2426-9668,0.09,0.04
012-2426-9670,1315.18,8.31
012-2426-9671,450.8,229.01
012-2426-9672,885.58,1471.61
012-2426-9673,16.89,1570.1
012-2426-9674,493.06,302.03
012-2426-9675,91.46,70.76
012-2426-9676,283.97,3805.82
012-2426-9677,0.58,0.48
012-2426-9678,3982.8,4163.01
012-2426-9679,93979.79,116588.61
012-2426-9680,13028.55,14770.69
012-2426-9681,4315.75,9151.08
012-2426-9682,65464.3,37022.62
012-2426-9683,3198.6,2628.1
012-2426-9684,8225.57,9784.16
012-2426-9685,10160.28,3056.2
012-2426-9686,15632.92,111.18
012-2426-9687,3723.19,4172.23
012-2426-9688,5795.2,11105.13
012-2426-9689,6717.73,9359.64
012-2426-9690,5724.95,3796.76
012-2426-9691,12114.97,14881.92
012-2426-9692,9500.45,9331.83
012-2426-9693,8580.67,8969.87
012-2426-9694,10033.6,3088.84
012-2426-9695,14754.04,5916.43
012-2426-9697,10586.72,10292.3
012-2426-9698,8687.09,9474.3
012-2426-9699,15049.84,11748.12
012-2426-9701,14715.13,10733.78
012-2426-9702,6354.82,5403.51
012-2426-9703,762.84,1968.91
012-2426-9704,2233.68,8.41
012-2426-9705,234.85,410.75
012-2426-9706,94.44,2027.73
012-2426-9707,462.54,7323.1
012-2426-9708,7347.81,293.82
012-2426-9709,3603.99,99.77
012-2426-9710,2314.84,1073.41
012-2426-9711,2407.4,340.16
012-2426-9712,29.26,29.41
012-2426-9713,4431.4,6900.54
012-2426-9714,9077.71,10117
012-2426-9715,9427.7,8570.86
012-2426-9716,398.02,1121.56
012-2426-9717,4936.57,4027.96
012-2426-9718,7023.6,12280.03
012-2426-9719,6570.74,7288.21
012-2426-9720,4747.43,3402.58
012-2426-9721,7315.63,9165.99
012-2426-9722,8699.35,6966.63
012-2426-9723,5070.33,4281.15
012-2426-9724,11940.77,8770.83
012-2426-9725,4971.47,11025.67
012-2426-9726,8739.82,9255.76
012-2426-9727,8444.89,5997.16
012-2426-9728,2322.18,9548.27
012-2426-9729,9779.12,7593.03
012-2426-9730,6276.06,2660.71
012-2426-9731,4078.71,2077.48
012-2426-9732,9940.61,12492.37
012-2426-9733,17090.11,13684.15
012-2426-9734,328.35,8991.31
012-2426-9735,775.52,3136.12
012-2426-9736,961.61,6560.86
012-2426-9737,1333.99,1710
012-2426-9738,5651.57,7773.57
012-2426-9739,3053.05,3526.55
012-2426-9740,10644.7,10004.1
012-2426-9741,6886.34,7098.94
012-2426-9742,2597.8,6141.33
012-2426-9743,6930.94,10920.33
012-2426-9744,5304.55,3291.55
012-2426-9745,4689.51,4468.79
012-2426-9746,5923.46,6179.42
012-2426-9747,1268.08,3102.58
012-2426-9748,8476.39,11378.64
012-2426-9749,10890.22,1346.81
012-2426-9750,8921,9020.74
012-2426-9751,9785.23,12386.12
012-2426-9752,4846.48,4222.14
012-2426-9753,5516.82,5619.06
012-2426-9754,8013.9,10468.83
012-2426-9755,5629.29,7815.44
012-2426-9756,6255.95,5436.85
012-2426-9757,8229.21,11552.72
012-2426-9758,0,0
012-2426-9759,7500.17,7874.44
012-2426-9760,5538.01,8955.91
012-2426-9761,6351.96,9586.04
012-2426-9762,9219.25,5998.78
012-2426-9763,6489.76,9224.97
012-2426-9764,9239.38,9614.05
012-2426-9765,7937.99,6393.26
012-2426-9766,7206.6,6485.79
012-2426-9767,11767.81,5475.09
012-2426-9768,2966.63,8145.89
012-2426-9769,4963.08,9789.57
012-2426-9770,6316.71,8567.5
012-2426-9771,6540.28,5935.07
012-2426-9772,3557.54,3987.18
012-2426-9773,9916.08,8724.27
012-2426-9774,9592.21,6008.97
012-2426-9775,3459.05,3591.05
012-2426-9776,6302.67,11178.63
012-2426-9778,4038.68,3017.36
012-2426-9780,6368.69,7702.53
012-2426-9781,7008.75,9263.35
012-2426-9782,4171.89,7878.98
012-2426-9783,7966.02,9592.58
012-2426-9784,5121.38,5967.05
012-2426-9785,5707.99,6259.54
012-2426-9786,4619.4,3620.32
012-2426-9787,7126.15,10322.8
012-2426-9788,7699.94,12025.98
012-2426-9789,7421.04,8134.52
012-2426-9790,6165.59,9850.49
012-2426-9791,1492.3,1706.27
012-2426-9792,3373.65,3940.92
012-2426-9793,896.18,137.64
012-2426-9794,141.42,255.6
012-2426-9795,196.58,182.99
012-2426-9796,732.43,5.71
012-2426-9798,1125.14,26.07
012-2426-9799,1.95,0.85
012-2426-9801,13.5,13.96
012-2426-9802,1726.43,676.17
012-2426-9803,2.51,5.51
012-2426-9804,0.98,26.65
012-2426-9805,0,0
012-2426-9806,427.72,511.03
012-2426-9807,121.12,263.83
012-2426-9808,110.16,1611.31
012-2426-9809,1021.21,4346.97
012-2426-9810,3214.38,5342.08
012-2426-9811,81123.3,86164.47
012-2426-9812,5986.18,5743.98
012-2426-9813,30833.72,30551.18
012-2426-9814,4500.82,6282.18
012-2426-9815,5704.73,8284.35
012-2426-9816,6425.93,5109.28
012-2426-9817,6566.65,7468.04
012-2426-9818,135517.01,30515.47
012-2426-9819,18179.73,19894.39
012-2426-9820,3685.48,14517.81
012-2426-9821,7598.4,7580.91
012-2426-9822,6504.9,8477.11
012-2426-9823,5916.03,5636.33
012-2426-9824,10469.15,9676.47
012-2426-9825,6520.97,9070.53
012-2426-9826,3057.83,4188.61
012-2426-9827,36904.05,21057.46
012-2426-9828,11603.13,12983.57
012-2426-9829,11138.37,14041.35
012-2426-9830,2103.23,2475.88
012-2426-9831,82094.29,149622.48
012-2426-9832,6675.63,6354.15
012-2426-9833,6257.78,5899.26
012-2426-9834,2993.79,4479.07
012-2426-9835,12539.95,6834.22
012-2426-9836,3580.06,4205.76
012-2426-9837,6878.95,9250.23
012-2426-9838,7254.57,7862.05
012-2426-9839,995.56,449.43
012-2426-9840,4031.32,5781.41
012-2426-9841,6405.91,5521.38
012-2426-9842,5529.39,4397.68
012-2426-9843,11125.41,14269.91
012-2426-9844,11391.87,743.35
012-2426-9845,425.67,1180.35
012-2426-9846,2849.36,356.76
012-2426-9847,1308.01,207.22
012-2426-9848,396.34,795.97
012-2426-9849,8723.73,4927.67
012-2426-9850,6592.26,6024.52
012-2426-9851,10178.19,9817.71
012-2426-9852,8282.41,11203.45
012-2426-9853,9644.04,9361.23
012-2426-9854,5303.73,7420.47
012-2426-9855,5784.63,6165.24
012-2426-9856,3681.63,5783.73
012-2426-9857,8310.97,10488.58
012-2426-9858,5380.51,4585.57
012-2426-9859,5590.97,6992.6
012-2426-9860,10871.69,11029.61
012-2426-9861,8527.27,7221.23
012-2426-9862,6759.73,6227.41
012-2426-9863,9513.6,11280.32
012-2426-9864,855.32,42.4
012-2426-9865,510.87,242.72
012-2426-9866,4.77,916.23
012-2426-9867,0,0
012-2426-9868,3743.93,4062.44
012-2426-9869,286.47,3478.14
012-2426-9870,311.82,0.02
012-2426-9871,107.82,1.93
012-2426-9872,118.71,702.48
012-2426-9873,384.23,0
012-2426-9874,112.99,588.9
012-2426-9875,63.98,63.13
012-2426-9877,9.48,18.57
012-2426-9878,505.35,5237.13
012-2426-9879,35862.28,79171.42
012-2426-9880,7229.28,9497.93
012-2426-9881,10506.41,12619.54
012-2426-9882,12347.79,14488.77
012-2426-9883,5078.79,4482.93
012-2426-9884,10978.94,8752.88
012-2426-9885,10814.26,16399.3
012-2426-9886,9053.63,5363.03
012-2426-9887,8635.77,12027
012-2426-9890,20471.93,10800.54
012-2426-9891,13466.58,10247.95
012-2426-9892,3188.84,5488.2
012-2426-9893,32657.93,44763
012-2426-9894,7786.72,8406.22
012-2426-9895,8334.89,6457.97
012-2426-9896,66811.31,54652.5
012-2426-9897,52723.32,27930.9
012-2426-9899,8982.24,13058.68
012-2426-9901,8842.49,9032.93
012-2426-9902,6697.74,5809.06
012-2426-9903,3346.63,11687.49
012-2426-9904,247.94,2369.26
012-2426-9905,1444.58,1237.94
012-2426-9906,1006.37,793.04
012-2426-9907,8607.19,9023.94
012-2426-9908,8231.44,6803.24
012-2426-9909,11469.08,11324.3
012-2426-9910,9004.69,11055.62
012-2426-9912,7585.82,4225.73
012-2426-9913,6090.04,8390.39
012-2426-9914,6654.09,8201.18
012-2426-9915,6769.91,9185
012-2426-9916,979.41,3971.86
012-2426-9917,905.1,830.86
012-2426-9918,921.63,2190.23
012-2426-9920,2132.51,2683.18
012-2426-9921,878.69,4033.92
012-2426-9923,6915.62,5991.32
012-2426-9924,5070.56,4811.08
012-2426-9925,6920.94,6784.27
012-2426-9926,8290.34,9094.5
012-2426-9927,10099.27,9473.71
012-2426-9928,5346.43,4883.22
012-2426-9929,4811.42,4175.06
012-2426-9930,4726.24,6346.4
012-2426-9931,2295.83,2842.49
012-2426-9932,7198.65,4779.64
012-2426-9934,9558.89,7088.55
012-2426-9935,7619.14,11451.29
012-2426-9936,13707.3,6679.18
012-2426-9937,9329.23,3197.18
012-2426-9938,8072.19,8697.62
012-2426-9939,1087.92,2695.41
012-2426-9940,1231.49,483.01
012-2426-9941,8604.04,13395.19
012-2426-9942,1466.53,4167.77
012-2426-9943,1141.98,7858.01
012-2426-9945,59.08,500.88
012-2426-9946,5039.08,4714.23
012-2426-9947,6294.72,9845.33
012-2426-9948,7854.74,6776.48
012-2426-9949,9003.3,4327.33
012-2426-9950,19281.08,7632.95
012-2426-9951,0,524.38
012-2426-9952,6198.59,4112.46
012-2426-9953,7484.69,14949.48
012-2426-9954,7522.26,6628.47
012-2426-9956,1888.15,2836.95
012-2426-9957,2011.1,5886.47
012-2426-9958,598.38,1588.54
012-2426-9959,5713.96,6219.73
012-2426-9960,11031.58,13439.31
012-2426-9961,220.22,3228.43
012-2426-9962,285.74,608.34
012-2426-9963,736.03,12299.05
012-2426-9964,87.85,322.35
012-2426-9965,14336,8180.05
012-2426-9967,11104.05,8998.22
012-2426-9968,4758.34,4375.21
012-2426-9969,5259.56,7045.39
012-2426-9970,413.86,960.47
012-2426-9971,840.52,331.29
012-2426-9972,8577.46,13109.46
012-2426-9973,7739.82,9049.88
012-2426-9974,54217.22,133740.09
012-2426-9975,1892.9,5635.19
012-2426-9976,1250.33,132.02
012-2426-9978,2122.37,797
012-2426-9979,10069.3,11520.76
012-2426-9980,1629.31,2386.43
012-2426-9981,11263.33,6250.27
012-2426-9982,1707.23,1838.86
012-2426-9983,16569.31,9696.42
012-2426-9984,9891.44,6160.79
012-2426-9985,6671,6705.94
012-2426-9986,0,6115.5
012-2426-9987,8756.85,9460.89
012-2426-9989,3418.07,8922.93
012-2711-0010,2550.6,4366.73
012-2711-0012,4838.63,3103.14
012-2711-0013,1373.18,2634.11
012-2711-0014,3450.24,4286.72
012-2711-0015,20628.23,9361.59
012-2711-0016,1857.65,4036.14
012-2711-0017,2688.13,4687.43
012-2711-0018,2524.85,2489.36
012-2711-0019,3634.76,4076.09
012-2711-0020,4524.06,3744.36
012-2711-0021,4929.4,4833.02
012-2711-0023,14282.23,6053.85
012-2711-0024,6012.44,4210.83
012-2711-0025,3190.18,14557.04
012-2711-0026,5198.92,2059.45
012-2711-0027,3062.76,16071.85
012-2711-0028,4207.48,7778.97
012-2711-0029,2600.94,3768.24
012-2711-0030,3978.78,3087.34
012-2711-0031,3298.16,2526.96
012-2711-0032,3220.97,7454.02
012-2711-0034,10196.39,5968.18
012-2711-0035,7124.87,7965.3
012-2711-0036,7277.15,11781.74
012-2711-0037,5134.36,3639.93
012-2711-0038,4481.57,12601.21
012-2711-0039,2899.55,2480.45
012-2711-0040,4696.37,4329.48
012-2711-0041,6387.8,12395.62
012-2711-0042,4928.44,3400.73
012-2711-0043,5827.6,6226.03
012-2711-0045,24697.06,8895.25
012-2711-0046,4167.93,4449.55
012-2711-0047,17104.58,3558.05
012-2711-0048,753.4,12225.15
012-2711-0049,2371.54,2944.27
012-2711-0050,6763.34,8994.31
012-2711-0051,8378.48,7481.73
012-2711-0052,10248.51,9909.28
012-2711-0053,11753.59,7933.59
012-2711-0054,6398.43,16288.57
012-2711-0056,976.13,1623.89
012-2711-0057,5909.52,4948.56
012-2711-0058,2780.45,3953
012-2711-0059,180.77,729.13
012-2711-0060,2390.39,6195.41
012-2711-0061,5460.01,9828.6
012-2711-0062,1116.6,2066.48
012-2711-0063,9749.74,5128.87
012-2711-0064,6349.74,7646.4
012-2711-0065,2186.26,4964.6
012-2711-0067,7322.82,15245.02
012-2711-0068,87.31,1070.8
012-2711-0069,3220.95,6714.65
012-2711-0070,7772.18,1349.79
012-2711-0071,1968.63,4779.1
012-2711-0072,1617.31,3521.95
012-2711-0073,13.46,421.75
012-2711-0074,13.36,433.87
012-2711-0075,2789.66,2182.56
012-2711-0076,3279.62,4099.7
012-2711-0078,1062.11,1933.21
012-2711-0079,5275.32,3171.71
012-2711-0080,11856.12,7527.78
012-2711-0081,6238.27,2071.04
012-2711-0082,2118.23,5683.35
012-2711-0083,4865.93,3082.56
012-2711-0084,4295.93,5589.48
012-2711-0085,4364.71,1033.33
012-2711-0086,1650.87,2681.03
012-2711-0087,568.26,2447.33
012-2711-0089,10535.9,5728.29
012-2711-0090,3252.53,6415.87
012-2711-0091,3719.97,2630.68
012-2711-0092,7111.69,5118.61
012-2711-0093,4637.04,4686.17
012-2711-0094,810.84,3964.97
012-2711-0095,3001.56,10064.34
012-2711-0096,323.32,1765.37
012-2711-0097,4034.03,2322.18
012-2711-0098,3316.21,11690.3
012-2711-0102,1652.36,3438.48
012-2711-0103,4334.4,9548.96
012-2711-0104,8343.11,7966.62
012-2711-0105,2029.77,5780.08
012-2711-0106,7656.75,6548.2
012-2711-0107,8063.68,4939.61
012-2711-0108,4445.31,4380.89
012-2711-0109,3921.15,1503.07
012-2711-0113,2572.51,4639.84
012-2711-0115,8257.59,6943.85
012-2711-0116,3925.9,9224.26
012-2711-0117,5374.41,2614.34
012-2711-0118,12620.43,2318.18
012-2711-0120,5059.64,5596.57
012-2711-0121,6188.49,5355.43
012-2711-0122,4006.32,2920.85
012-2711-0124,13.02,426.89
012-2711-0125,3160.31,2683.53
012-2711-0126,2871.54,6522.98
012-2711-0127,6206.71,6072.79
012-2711-0128,6590.95,2750.88
012-2711-0129,8067.16,3764.68
012-2711-0130,6477.23,8888.27
012-2711-0131,1547.5,7606.68
012-2711-0132,5912.58,1837.5
012-2711-0133,1133.99,13158.31
012-2711-0134,4918.04,7385.81
012-2711-0135,3727.02,2169.6
012-2711-0136,4380.46,2576.3
012-2711-0137,3881.13,2505.63
012-2711-0138,3396.2,1222.7
012-2711-0139,3298.48,1969.64
012-2711-0140,2293.55,2105.35
012-2711-0141,1991.65,930.11
012-2711-0142,4786.18,5384.65
012-2711-0143,6328.2,3798.64
012-2711-0144,6316.56,3135.58
012-2711-0145,9696.4,6947.45
012-2711-0146,4098.91,2663.08
012-2711-0147,1390.89,1603.89
012-2711-0148,5694.45,13904.41
012-2711-0149,2235.49,2810.34
012-2711-0150,4122.94,3350.09
012-2711-0151,2918.87,10606.64
012-2711-0152,3475.17,6943.48
012-2711-0153,1091.64,8264.39
012-2711-0154,3857.08,1142.23
012-2711-0155,5625,2071.31
012-2711-0156,5805.34,1947.6
012-2711-0157,12376.56,5130.25
012-2711-0158,0,0
012-2711-0159,6550.04,3867.35
012-2711-0160,714.77,115.16
012-2711-0161,12.78,426.46
012-2711-0162,5069.23,4955.97
012-2711-0163,13.19,1225.94
012-2711-0164,4545.33,4373.11
012-2711-0165,6335.64,2450
012-2711-0166,6322.32,9748.17
012-2711-0167,7595.99,4168.91
012-2711-0168,6017.85,5975.09
012-2711-0169,2393.69,1160.92
012-2711-0170,8840.91,4085.39
012-2711-0171,28.1,428.69
012-2711-0172,4970.2,4975.85
012-2711-0173,2812.93,3308.89
012-2711-0174,3730.52,9434.09
012-2711-0175,21763.75,4476.71
012-2711-0176,2405.6,1526.78
012-2711-0177,3583.21,2883.2
012-2711-0178,13.23,422.39
012-2711-0179,4313.29,5575.19
012-2711-0180,4295.92,3762.86
012-2711-0181,3655.74,11353.96
012-2711-0182,7178.25,9205.53
012-2711-0183,50.15,5549.07
012-2711-0184,1630.54,2828.92
012-2711-0185,7455.76,5907.53
012-2711-0186,7643.74,7407.13
012-2711-0187,4724.61,2046.93
012-2711-0188,7743.68,3095.06
012-2711-0189,13.99,422.32
012-2711-0190,2158.58,2079.85
012-2711-0191,7583.14,9760.55
012-2711-0192,1565.63,4419.15
012-2711-0193,8308.58,2478.04
012-2711-0194,630.06,891.8
012-2711-0195,3153.27,3726.24
012-2711-0196,2836.27,3632.67
012-2711-0197,5499.97,5232.15
012-2711-0198,2306.18,3364.46
012-2711-0199,4897.74,3517.16
012-2711-0201,2229.56,2686.2
012-2711-0203,4252.12,4835.93
012-2711-0204,2499.52,2333.36
012-2711-0205,4053.8,3333.31
012-2711-0206,7004.38,7884.9
012-2711-0207,2572.85,13308.81
012-2711-0208,2499.52,3371.38
012-2711-0209,3396.49,3636.71
012-2711-0210,13.1,422.34
012-2711-0211,1919.9,2119.21
012-2711-0212,1218.04,5647.87
