phone,usage_this_month,usage_last_month
012-2426-9218,10024.09,13339.8
012-2426-9219,7723.7,8778.15
012-2426-9220,6308.8,10869.41
012-2426-9221,3529.31,4118.39
012-2426-9223,6217.49,12214.14
012-2426-9224,3972.11,4072.91
012-2426-9225,4260.38,7577.94
012-2426-9226,10517.98,8266.35
012-2426-9227,4684.68,7727.15
012-2426-9228,6457.16,6475.91
012-2426-9230,5086.23,6294.78
012-2426-9231,12088.1,10191.76
012-2426-9232,7861.93,11034.86
012-2426-9233,10574.26,8993.33
012-2426-9234,9695.77,7320.03
012-2426-9235,9085.19,11439.78
012-2426-9236,8472.12,9856.29
012-2426-9237,10102.41,8010.73
012-2426-9238,8852.52,10508.87
012-2426-9239,11425.83,9271.66
012-2426-9240,5527.27,5725.61
012-2426-9241,7404.86,5188.54
012-2426-9242,7607.5,3621.3
012-2426-9243,12390.86,7312.46
012-2426-9244,5542.32,6201.14
012-2426-9245,9885.11,10705.29
012-2426-9246,9678.41,11861.75
012-2426-9247,6680.32,11771.59
012-2426-9248,6717.83,8558.48
012-2426-9249,7078.37,5919.65
012-2426-9250,7754.54,12191.81
012-2426-9251,6.64,0.02
012-2426-9252,1481.54,831.38
012-2426-9253,463.43,303.14
012-2426-9254,181.68,186.19
012-2426-9255,111.33,1299.73
012-2426-9256,8.01,4.08
012-2426-9257,25.7,0
012-2426-9258,1302.56,624.33
012-2426-9259,0.46,18.85
012-2426-9260,172.23,27.21
012-2426-9261,436.89,73.09
012-2426-9262,0,0
012-2426-9263,5.99,1939.3
012-2426-9264,3147.62,899.19
012-2426-9265,0.78,19.34
012-2426-9266,51.92,2.28
012-2426-9267,395.32,2.93
012-2426-9268,276.1,1907.78
012-2426-9269,103.97,281.57
012-2426-9270,3412.58,0
012-2426-9271,9799.17,6458.57
012-2426-9272,15635.86,16633.52
012-2426-9273,9246.28,11137.78
012-2426-9274,2754.28,3105.37
012-2426-9275,6242.04,11983.84
012-2426-9276,15214.9,8848.88
012-2426-9277,6949.86,8662.21
012-2426-9278,12338.95,11457
012-2426-9279,8299.53,8488.26
012-2426-9280,9317,10694.23
012-2426-9281,10895.78,13633.59
012-2426-9282,10027.48,11732.19
012-2426-9283,9362.69,10521.45
012-2426-9284,10542.64,13250.65
012-2426-9285,8723.45,5670.77
012-2426-9286,8638.42,10157.46
012-2426-9287,8477.79,8668.04
012-2426-9288,8397.11,5696.77
012-2426-9289,7011.04,22278.1
012-2426-9290,7630.65,10877.14
012-2426-9291,10299.3,5480.33
012-2426-9293,11138.32,10176.75
012-2426-9294,13706.55,11054.16
012-2426-9295,7000.25,10763.75
012-2426-9296,13886.8,14446.13
012-2426-9297,12509.96,12038.36
012-2426-9298,11338.27,10527.02
012-2426-9299,6675.44,7604.77
012-2426-9300,9272.78,10997.06
012-2426-9301,3594.23,3612.44
012-2426-9302,4201.89,7656.57
012-2426-9303,7442.25,8165.4
012-2426-9304,65.53,2018.36
012-2426-9305,780.96,359.81
012-2426-9306,23.86,72.42
012-2426-9307,3.41,14.49
012-2426-9308,4348.01,144.17
012-2426-9309,548.92,2496.79
012-2426-9310,1001.55,2278.99
012-2426-9311,533.03,136.2
012-2426-9312,2.47,230.3
012-2426-9313,1329.36,535.72
012-2426-9314,7.99,3774.34
012-2426-9315,148.3,1889.96
012-2426-9316,153.91,1570.27
012-2426-9317,689.65,151.66
012-2426-9318,0.48,1704
012-2426-9319,811.01,719.34
012-2426-9320,143.37,2.15
012-2426-9321,46.65,1304.58
012-2426-9322,2054.48,1372.69
012-2426-9323,23.72,19.11
012-2426-9324,4038.97,6942.63
012-2426-9325,5666.98,3464.95
012-2426-9326,5176.66,6327.52
012-2426-9327,5226,6294.63
012-2426-9328,9050.74,11945.19
012-2426-9329,9364.61,4441.02
012-2426-9330,14423.35,9034.33
012-2426-9331,7668.59,2180.33
012-2426-9332,6839.92,4990.38
012-2426-9334,6351.96,12890.81
012-2426-9335,7813.35,8404
012-2426-9336,8451,6335.03
012-2426-9337,7917.22,4261.85
012-2426-9338,19385.63,11508.83
012-2426-9340,6414.28,11371.56
012-2426-9341,9243.84,6175.55
012-2426-9342,5846.54,6338.55
012-2426-9343,2105.69,1087.29
012-2426-9344,4477.39,6679.27
012-2426-9345,6791.36,9038.71
012-2426-9346,8675.94,5375.21
012-2426-9347,9095.42,9618.42
012-2426-9348,10982.38,8705.47
012-2426-9349,148.82,5292.06
012-2426-9350,2026.44,15060.27
012-2426-9351,4220.43,19.11
012-2426-9352,4392.1,1192.3
012-2426-9353,1620.45,70.62
012-2426-9354,44.91,120.76
012-2426-9355,79.51,1137.98
012-2426-9356,166.35,309.06
012-2426-9357,49.54,630.76
012-2426-9358,6,692.66
012-2426-9359,516.03,1734.73
012-2426-9360,602.91,1751.51
012-2426-9361,0.71,1105
012-2426-9362,385.15,12.87
012-2426-9363,3179.15,7.17
012-2426-9364,1090.77,1982.08
012-2426-9365,2959.32,0.72
012-2426-9366,2948.69,2155.73
012-2426-9367,57.61,2186.2
012-2426-9368,6088.23,9447.75
012-2426-9369,607.1,685.44
012-2426-9370,103.24,66.15
012-2426-9371,10005.01,11856.16
012-2426-9372,8497.02,21441.08
012-2426-9373,7226.81,19116.09
012-2426-9374,12168.62,11950.68
012-2426-9375,9947.74,9179.22
012-2426-9376,7433.45,7777.14
012-2426-9377,11452.2,6277.08
012-2426-9378,570.39,12709.91
012-2426-9379,13685.67,8932.38
012-2426-9380,9608.58,11560.75
012-2426-9381,10534.94,9953.76
012-2426-9382,8964.25,10741.14
012-2426-9383,7798.34,9957.16
012-2426-9384,3464.56,7076.28
012-2426-9385,5813.44,16273.3
012-2426-9386,5294.14,9844
012-2426-9387,5823.73,8657.09
012-2426-9388,4370.84,9924.82
012-2426-9389,4590.17,7625.85
012-2426-9390,6619.27,6705.2
012-2426-9391,4949.33,5576.94
012-2426-9392,7076.2,8380.9
012-2426-9394,1668.49,6345.68
012-2426-9395,15778.97,13508.14
012-2426-9396,10216.28,9129.09
012-2426-9397,895.92,11772.8
012-2426-9398,12361.95,6561.3
012-2426-9399,5934.57,10584.78
012-2426-9400,11748.9,8581.82
012-2426-9401,2438.64,1577.27
012-2426-9402,4048.87,5257.94
012-2426-9403,2515.85,2844.12
012-2426-9404,0,8507.74
012-2426-9405,1363.67,603.19
012-2426-9406,1744.97,1535.64
012-2426-9407,2056.76,828.95
012-2426-9408,9788.73,654.63
012-2426-9409,3920.85,7320.53
012-2426-9410,5079.19,5204.38
012-2426-9411,4022.18,7184.59
012-2426-9412,3413.91,28429.47
012-2426-9413,2302.04,2575.51
012-2426-9414,2208.02,5528.88
012-2426-9415,6430.32,8719.41
012-2426-9416,6697.4,4528.68
012-2426-9417,4057.29,2376.76
012-2426-9418,5947.3,3909.55
012-2426-9419,4220.59,5201.15
012-2426-9420,6847.25,6858.12
012-2426-9421,7226.1,1577.75
012-2426-9422,1753.42,1771.19
012-2426-9423,4069.75,1317.8
012-2426-9424,7336.72,6928.08
012-2426-9425,770.57,1864.78
012-2426-9426,1980.78,3529.8
012-2426-9427,4087.91,6416.62
012-2426-9428,8966.23,7672.32
012-2426-9429,12114.35,4970.18
012-2426-9430,6748.76,9797.58
012-2426-9431,5411.64,14914.38
012-2426-9432,6473.15,3648.29
012-2426-9433,2561.67,6488.84
012-2426-9434,4173.44,9706.95
012-2426-9435,5948.09,6102.3
012-2426-9436,8038.48,6387.57
012-2426-9437,7636.03,16658.05
012-2426-9438,7534.35,8786.57
012-2426-9439,2200.84,1402.98
012-2426-9440,2564.38,3345.04
012-2426-9441,9480.95,13877.42
012-2426-9442,17233.1,8608.66
012-2426-9443,5907.33,5743.08
012-2426-9445,17041.97,5250.71
012-2426-9446,3814.29,13258.23
012-2426-9447,6978.15,12183.43
012-2426-9448,3332.08,8989.2
012-2426-9450,4841.25,6953.27
012-2426-9451,9607.86,10384.22
012-2426-9452,10446.32,12330.16
012-2426-9453,8127.99,7240.9
012-2426-9454,5742.18,4131.91
012-2426-9455,12163.38,16455.37
012-2426-9456,12306.31,8243.63
012-2426-9457,4165.61,4466.54
012-2426-9458,10149.04,5623.12
012-2426-9459,7009.81,5380.12
012-2426-9460,6617.81,12409.05
012-2426-9461,4852.35,9790.49
012-2426-9462,7829.58,7689.61
012-2426-9463,8504.85,8050.28
012-2426-9464,13157.45,9593.57
012-2426-9465,8837.27,11773.16
012-2426-9466,7574,7064.66
012-2426-9467,11884.87,7925.56
012-2426-9468,11657.93,11544.44
012-2426-9469,10058.88,8971.74
012-2426-9470,4405.42,3892.53
012-2426-9471,7641.19,13541.55
012-2426-9472,6378.07,10697.96
012-2426-9473,6188.79,6006.42
012-2426-9474,6439.77,5889.62
012-2426-9475,9766.82,7686.76
012-2426-9476,13664.59,13563.53
012-2426-9477,1580.2,8171.44
012-2426-9478,14188.08,11979.33
012-2426-9479,6129.37,10868.4
012-2426-9480,16235.54,14768.99
012-2426-9481,10419.24,14219.35
012-2426-9482,11232.11,15152.67
012-2426-9483,562.64,5687.69
012-2426-9484,62586.95,17911.43
012-2426-9485,15969.42,14877.77
012-2426-9486,7313.63,8247.63
012-2426-9487,32179.92,5467.67
012-2426-9488,11290.15,22501.8
012-2426-9489,7066.41,9993.42
012-2426-9490,37917.19,10503.56
012-2426-9491,5455.66,10349.37
012-2426-9492,8912.81,11494.85
012-2426-9493,6270.28,12521.81
012-2426-9495,11359.44,13633.34
012-2426-9496,0,0
012-2426-9497,5317.37,10388.35
012-2426-9498,12174,12295.14
012-2426-9499,5523.84,8693.38
012-2426-9501,11274.37,12452.15
012-2426-9502,2015.17,1743.75
012-2426-9503,42.7,83.38
012-2426-9504,190.81,4377.06
012-2426-9505,188.12,2.2
012-2426-9506,3.18,96.88
012-2426-9507,7756.24,9837.96
012-2426-9508,12833.74,9733.05
012-2426-9509,8780.08,8653.55
012-2426-9510,56497.15,17528.18
012-2426-9511,9844.36,15785.44
012-2426-9512,9775.72,10381.27
012-2426-9513,8322.35,13308.63
012-2426-9514,5422.9,7014.54
012-2426-9515,13393.87,12684.17
012-2426-9516,15280.53,18932.02
012-2426-9517,87614.16,28250.61
012-2426-9518,34116.12,8736.82
012-2426-9519,12965.9,14624.45
012-2426-9520,9734.13,13136.95
012-2426-9521,2254.34,3425.2
012-2426-9522,7104.29,7294.54
012-2426-9523,4568.81,7888.36
012-2426-9524,43458.86,15370.67
012-2426-9525,6031.51,6764.47
012-2426-9526,3749.33,9081.78
012-2426-9527,12003.96,14092.98
012-2426-9528,13336.17,10207.38
012-2426-9529,67032.7,19333.53
012-2426-9530,182878.68,42195.68
012-2426-9531,75974.9,37476.67
012-2426-9532,5038.71,2906.43
012-2426-9533,4459.77,9776.11
012-2426-9534,5.63,267.5
012-2426-9535,25.21,0.98
012-2426-9536,1417.64,175.47
012-2426-9537,36.89,7.35
012-2426-9538,1235.57,1.58
012-2426-9539,279.29,367.52
012-2426-9540,52,3398.82
012-2426-9541,5406.9,826.49
012-2426-9542,3605.15,1062.34
012-2426-9543,1092.87,1175.35
012-2426-9544,8.36,243.58
012-2426-9545,414.76,1246.85
012-2426-9546,1334.73,38.18
012-2426-9547,1568.8,81.34
012-2426-9548,4.67,12.85
012-2426-9549,169.93,1536.99
012-2426-9550,6.38,313.91
012-2426-9551,389.27,432.02
012-2426-9552,182.63,0
012-2426-9553,6578,9817.88
012-2426-9554,10326.33,8434.18
012-2426-9556,1557.7,7894.37
012-2426-9557,10025.49,6376.62
012-2426-9558,7010.5,6651.17
012-2426-9560,6257.41,6505.09
012-2426-9561,7409.43,11183.63
012-2426-9562,6172.95,5522.73
012-2426-9563,7483.26,6187.92
012-2426-9564,11829.62,12244.47
012-2426-9565,13055.33,7304.54
012-2426-9566,3931.95,6711.66
012-2426-9567,13839.73,6680.49
012-2426-9568,7528.91,11169.9
012-2426-9569,6291.53,9032.92
012-2426-9570,10377.79,6692.33
012-2426-9571,4575.48,4940.84
012-2426-9572,7034.4,8009.22
012-2426-9573,8269.91,10156.21
012-2426-9574,13687.58,9684.73
012-2426-9575,7166.24,7281.6
012-2426-9576,8646.39,5490.61
012-2426-9577,4040.13,6514.55
012-2426-9578,7289.97,10200.72
012-2426-9579,11026.28,8989.63
012-2426-9580,6844.72,7084.53
012-2426-9581,6515.19,4104.23
012-2426-9582,8173.33,6897.38
012-2426-9583,6300.97,8437.83
012-2426-9584,7925.38,11245.79
012-2426-9585,5665.57,6142.23
012-2426-9586,7064.23,8715.72
012-2426-9587,6527.45,11444.09
012-2426-9588,7349.85,5170.61
012-2426-9589,9409.46,5818.93
012-2426-9590,8267.15,10281.88
012-2426-9591,5866.58,13686.99
012-2426-9592,5518.78,4470.23
012-2426-9593,2357.3,51.52
012-2426-9594,142.55,0
012-2426-9596,76.09,1610.9
012-2426-9597,1.52,0.07
012-2426-9598,1.28,36.15
012-2426-9599,105.26,105.27
012-2426-9601,9340.45,17.08
012-2426-9602,7.77,1.75
012-2426-9603,1434.44,8849.38
012-2426-9604,7703.25,10492.47
012-2426-9605,4250.37,7433.67
012-2426-9606,8914.99,7544.91
012-2426-9607,11438.43,12128.77
012-2426-9608,8208.09,9402.04
012-2426-9609,6509.05,12457.34
012-2426-9610,10288.98,15774.88
012-2426-9611,34684,16456.59
012-2426-9612,11462.17,13507.99
012-2426-9613,12586.79,11042.32
012-2426-9614,8154.01,12297.57
012-2426-9615,14572.5,8286.86
012-2426-9616,14751.21,8327.45
012-2426-9617,7375.32,8939.13
012-2426-9618,6006.34,7159.4
012-2426-9619,9668.93,9488.04
012-2426-9620,13769.33,12605.93
012-2426-9621,14514.49,18053.09
012-2426-9622,7762.54,9631.55
012-2426-9623,2172.38,5102.48
012-2426-9624,72055.71,13578.45
012-2426-9625,7310.04,9966.9
012-2426-9626,11169.1,19500.07
012-2426-9627,9602.13,7152.05
012-2426-9628,520.68,142.45
012-2426-9629,10.87,12.67
012-2426-9630,43.79,2995.04
012-2426-9631,751.16,2667.01
012-2426-9632,74.7,321.01
012-2426-9633,23.17,0.95
012-2426-9634,426.5,528.94
012-2426-9635,730.69,577.66
012-2426-9636,509.42,27.23
012-2426-9637,9320.81,1494.63
012-2426-9638,356.75,152.32
012-2426-9639,1184.4,498.79
012-2426-9640,889.54,25.06
012-2426-9641,5221.23,1718.08
012-2426-9642,3320.51,1027.64
012-2426-9643,76.7,4716.36
012-2426-9644,555.31,557.19
012-2426-9645,1805.54,1993.27
012-2426-9646,252.07,663.34
012-2426-9647,11378.08,13244.36
012-2426-9648,7122.39,9128.62
012-2426-9649,9498.44,7154.99
012-2426-9650,9264.06,10824.72
012-2426-9651,6466.78,7474.46
012-2426-9652,6722.93,3803.9
012-2426-9653,7746.08,7622.82
012-2426-9654,8830.83,13457.46
012-2426-9655,10210.62,12098.98
012-2426-9656,5718.31,9526.28
012-2426-9657,9625.59,6413.3
012-2426-9658,10980.46,9366.74
012-2426-9659,11420.02,14875.34
012-2426-9660,11802.83,12032.56
012-2426-9661,12832.21,5663.38
012-2426-9662,5281.58,9562
012-2426-9663,6778.15,5623.17
012-2426-9664,8583.13,6325.66
012-2426-9665,6851.94,8650.03
012-2426-9667,11987.91,9111.77
012-2426-9668,0.04,62.44
012-2426-9670,8.31,848.24
012-2426-9671,229.01,8600.68
012-2426-9672,1471.61,1416.6
012-2426-9673,1570.1,44.16
012-2426-9674,302.03,2184.65
012-2426-9675,70.76,30.79
012-2426-9676,3805.82,1693.69
012-2426-9677,0.48,106.77
012-2426-9678,4163.01,6384.13
012-2426-9679,116588.61,38866.01
012-2426-9680,14770.69,6072.39
012-2426-9681,9151.08,11278.24
012-2426-9682,37022.62,17288.03
012-2426-9683,2628.1,8581.99
012-2426-9684,9784.16,11418.84
012-2426-9685,3056.2,9155.31
012-2426-9686,111.18,6758.57
012-2426-9687,4172.23,6768.52
012-2426-9688,11105.13,10526.34
012-2426-9689,9359.64,12755.05
012-2426-9690,3796.76,9047.82
012-2426-9691,14881.92,15915.03
012-2426-9692,9331.83,8090.35
012-2426-9693,8969.87,11283.97
012-2426-9694,3088.84,13615.23
012-2426-9695,5916.43,9220.09
012-2426-9697,10292.3,17218.6
012-2426-9698,9474.3,14661.89
012-2426-9699,11748.12,11098.4
012-2426-9701,10733.78,17850.73
012-2426-9702,5403.51,8018.14
012-2426-9703,1968.91,665.92
012-2426-9704,8.41,56.04
012-2426-9705,410.75,0
012-2426-9706,2027.73,23.54
012-2426-9707,7323.1,912.33
012-2426-9708,293.82,24.53
012-2426-9709,99.77,20.06
012-2426-9710,1073.41,4231.19
012-2426-9711,340.16,19.14
012-2426-9712,29.41,606.66
012-2426-9713,6900.54,5153.18
012-2426-9714,10117,11076.12
012-2426-9715,8570.86,8052.61
012-2426-9716,1121.56,6437.61
012-2426-9717,4027.96,6005.24
012-2426-9718,12280.03,6105.26
012-2426-9719,7288.21,2042.19
012-2426-9720,3402.58,5548.6
012-2426-9721,9165.99,7438.63
012-2426-9722,6966.63,5650.3
012-2426-9723,4281.15,7769.61
012-2426-9724,8770.83,10782.88
012-2426-9725,11025.67,7691.83
012-2426-9726,9255.76,10737.28
012-2426-9727,5997.16,5316.5
012-2426-9728,9548.27,12234.68
012-2426-9729,7593.03,8801.56
012-2426-9730,2660.71,3268.43
012-2426-9731,2077.48,8361.77
012-2426-9732,12492.37,11874.12
012-2426-9733,13684.15,14948.33
012-2426-9734,8991.31,8714.29
012-2426-9735,3136.12,7053.79
012-2426-9736,6560.86,7762.43
012-2426-9737,1710,447.4
012-2426-9738,7773.57,7684.41
012-2426-9739,3526.55,5825.54
012-2426-9740,10004.1,7755.39
012-2426-9741,7098.94,5934.48
012-2426-9742,6141.33,6884.7
012-2426-9743,10920.33,8483.74
012-2426-9744,3291.55,4630.3
012-2426-9745,4468.79,7586.76
012-2426-9746,6179.42,7368.52
012-2426-9747,3102.58,3652.7
012-2426-9748,11378.64,9377.57
012-2426-9749,1346.81,5271.95
012-2426-9750,9020.74,9625.41
012-2426-9751,12386.12,12644.46
012-2426-9752,4222.14,11871.62
012-2426-9753,5619.06,7259.3
012-2426-9754,10468.83,5565.64
012-2426-9755,7815.44,7972.32
012-2426-9756,5436.85,4849.35
012-2426-9757,11552.72,10025.59
012-2426-9758,0,0
012-2426-9759,7874.44,10891.1
012-2426-9760,8955.91,8843.87
012-2426-9761,9586.04,13634.12
012-2426-9762,5998.78,10352.77
012-2426-9763,9224.97,14199.61
012-2426-9764,9614.05,13837.67
012-2426-9765,6393.26,10137.16
012-2426-9766,6485.79,5052.64
012-2426-9767,5475.09,7501.57
012-2426-9768,8145.89,9618.47
012-2426-9769,9789.57,4261.58
012-2426-9770,8567.5,5668.5
012-2426-9771,5935.07,11559.82
012-2426-9772,3987.18,7384.57
012-2426-9773,8724.27,7963.23
012-2426-9774,6008.97,14140.18
012-2426-9775,3591.05,7351.74
012-2426-9776,11178.63,6912.74
012-2426-9778,3017.36,5667.1
012-2426-9780,7702.53,6351.1
012-2426-9781,9263.35,11700.82
012-2426-9782,7878.98,6514.49
012-2426-9783,9592.58,3611.21
012-2426-9784,5967.05,6187.96
012-2426-9785,6259.54,4951.62
012-2426-9786,3620.32,9689.95
012-2426-9787,10322.8,8927.9
012-2426-9788,12025.98,8075.63
012-2426-9789,8134.52,6929.58
012-2426-9790,9850.49,11795.1
012-2426-9791,1706.27,9235.49
012-2426-9792,3940.92,6833.06
012-2426-9793,137.64,2309.32
012-2426-9794,255.6,25.39
012-2426-9795,182.99,1550.37
012-2426-9796,5.71,1238.92
012-2426-9798,26.07,376.12
012-2426-9799,0.85,198.8
012-2426-9801,13.96,858.95
012-2426-9802,676.17,37.03
012-2426-9803,5.51,85.9
012-2426-9804,26.65,8065.84
012-2426-9805,0,0
012-2426-9806,511.03,768.07
012-2426-9807,263.83,2.92
012-2426-9808,1611.31,1774
012-2426-9809,4346.97,10613.29
012-2426-9810,5342.08,4667.89
012-2426-9811,86164.47,25085.35
012-2426-9812,5743.98,5320.49
012-2426-9813,30551.18,12994.24
012-2426-9814,6282.18,15486.35
012-2426-9815,8284.35,10946.75
012-2426-9816,5109.28,12261.72
012-2426-9817,7468.04,7527.08
012-2426-9818,30515.47,17755.31
012-2426-9819,19894.39,8575.19
012-2426-9820,14517.81,6257.8
012-2426-9821,7580.91,11114.44
012-2426-9822,8477.11,9825.68
012-2426-9823,5636.33,7565.07
012-2426-9824,9676.47,7011.83
012-2426-9825,9070.53,8986.98
012-2426-9826,4188.61,6204.89
012-2426-9827,21057.46,11444.31
012-2426-9828,12983.57,17818.13
012-2426-9829,14041.35,6976.17
012-2426-9830,2475.88,6170.16
012-2426-9831,149622.48,26613.67
012-2426-9832,6354.15,5888.63
012-2426-9833,5899.26,4873.44
012-2426-9834,4479.07,6691.61
012-2426-9835,6834.22,9354.12
012-2426-9836,4205.76,7674.96
012-2426-9837,9250.23,11663.34
012-2426-9838,7862.05,6775.79
012-2426-9839,449.43,170.44
012-2426-9840,5781.41,7037.22
012-2426-9841,5521.38,10153.24
012-2426-9842,4397.68,8491.97
012-2426-9843,14269.91,10567.51
012-2426-9844,743.35,3060.9
012-2426-9845,1180.35,1241.11
012-2426-9846,356.76,2616.91
012-2426-9847,207.22,78.77
012-2426-9848,795.97,1367.54
012-2426-9849,4927.67,12823
012-2426-9850,6024.52,6299
012-2426-9851,9817.71,5744.36
012-2426-9852,11203.45,10311.38
012-2426-9853,9361.23,7849.32
012-2426-9854,7420.47,10669.06
012-2426-9855,6165.24,7652.11
012-2426-9856,5783.73,8578.71
012-2426-9857,10488.58,13064.24
012-2426-9858,4585.57,6752.78
012-2426-9859,6992.6,7960.74
012-2426-9860,11029.61,7283.53
012-2426-9861,7221.23,8027.17
012-2426-9862,6227.41,8996.72
012-2426-9863,11280.32,13030.55
012-2426-9864,42.4,23.71
012-2426-9865,242.72,707.42
012-2426-9866,916.23,272.13
012-2426-9867,0,0
012-2426-9868,4062.44,80.54
012-2426-9869,3478.14,571.99
012-2426-9870,0.02,662.69
012-2426-9871,1.93,167.1
012-2426-9872,702.48,8.64
012-2426-9873,0,48.39
012-2426-9874,588.9,1543.73
012-2426-9875,63.13,640.06
012-2426-9877,18.57,87.62
012-2426-9878,5237.13,4.79
012-2426-9879,79171.42,31079.68
012-2426-9880,9497.93,14732.95
012-2426-9881,12619.54,11843.56
012-2426-9882,14488.77,14950.94
012-2426-9883,4482.93,10679.1
012-2426-9884,8752.88,12518.12
012-2426-9885,16399.3,16493.27
012-2426-9886,5363.03,7147.24
012-2426-9887,12027,11815.12
012-2426-9890,10800.54,13163.39
012-2426-9891,10247.95,9128.64
012-2426-9892,5488.2,6605.95
012-2426-9893,44763,15013.5
012-2426-9894,8406.22,13463.1
012-2426-9895,6457.97,11334.17
012-2426-9896,54652.5,21608.33
012-2426-9897,27930.9,8333.67
012-2426-9899,13058.68,6516.54
012-2426-9901,9032.93,8374.86
012-2426-9902,5809.06,12508.26
012-2426-9903,11687.49,18129
012-2426-9904,2369.26,2355.32
012-2426-9905,1237.94,662.28
012-2426-9906,793.04,568.78
012-2426-9907,9023.94,14295.95
012-2426-9908,6803.24,6722.64
012-2426-9909,11324.3,15359.88
012-2426-9910,11055.62,12148.9
012-2426-9912,4225.73,12548.55
012-2426-9913,8390.39,6241.5
012-2426-9914,8201.18,7827.93
012-2426-9915,9185,7322.25
012-2426-9916,3971.86,1321.7
012-2426-9917,830.86,774.64
012-2426-9918,2190.23,199.79
012-2426-9920,2683.18,743.63
012-2426-9921,4033.92,5513.65
012-2426-9923,5991.32,3263.52
012-2426-9924,4811.08,3048.26
012-2426-9925,6784.27,7329.64
012-2426-9926,9094.5,10563.38
012-2426-9927,9473.71,6669.64
012-2426-9928,4883.22,3649.02
012-2426-9929,4175.06,3332.79
012-2426-9930,6346.4,3002.02
012-2426-9931,2842.49,5136.54
012-2426-9932,4779.64,5012.43
012-2426-9934,7088.55,9865.39
012-2426-9935,11451.29,10301.65
012-2426-9936,6679.18,6510.23
012-2426-9937,3197.18,5496.45
012-2426-9938,8697.62,7550.32
012-2426-9939,2695.41,1296.05
012-2426-9940,483.01,1992.36
012-2426-9941,13395.19,7525.14
012-2426-9942,4167.77,86.83
012-2426-9943,7858.01,3373.25
012-2426-9945,500.88,497.6
012-2426-9946,4714.23,3342.69
012-2426-9947,9845.33,11183.17
012-2426-9948,6776.48,10079.1
012-2426-9949,4327.33,10078.13
012-2426-9950,7632.95,12546.95
012-2426-9951,524.38,4.95
012-2426-9952,4112.46,9036.54
012-2426-9953,14949.48,8515.92
012-2426-9954,6628.47,5278.43
012-2426-9956,2836.95,3896.39
012-2426-9957,5886.47,1289.4
012-2426-9958,1588.54,1534.51
012-2426-9959,6219.73,8696.49
012-2426-9960,13439.31,15093.26
012-2426-9961,3228.43,151.43
012-2426-9962,608.34,26.71
012-2426-9963,12299.05,9747.89
012-2426-9964,322.35,28.81
012-2426-9965,8180.05,21859.25
012-2426-9967,8998.22,14558.14
012-2426-9968,4375.21,6637.24
012-2426-9969,7045.39,10285.05
012-2426-9970,960.47,21.01
012-2426-9971,331.29,93.55
012-2426-9972,13109.46,14940.97
012-2426-9973,9049.88,14439.09
012-2426-9974,133740.09,26352.22
012-2426-9975,5635.19,7655.29
012-2426-9976,132.02,761.03
012-2426-9978,797,1095.93
012-2426-9979,11520.76,3898.1
012-2426-9980,2386.43,0.51
012-2426-9981,6250.27,8453.15
012-2426-9982,1838.86,31.5
012-2426-9983,9696.42,13280.76
012-2426-9984,6160.79,2822.15
012-2426-9985,6705.94,5740.52
012-2426-9986,6115.5,3500.95
012-2426-9987,9460.89,7534.62
012-2426-9989,8922.93,6947.08
012-2711-0010,4366.73,8546.48
012-2711-0012,3103.14,5388.13
012-2711-0013,2634.11,2282.24
012-2711-0014,4286.72,8618.49
012-2711-0015,9361.59,18600.24
012-2711-0016,4036.14,4704.63
012-2711-0017,4687.43,2786.62
012-2711-0018,2489.36,6334.94
012-2711-0019,4076.09,11923.73
012-2711-0020,3744.36,2985.76
012-2711-0021,4833.02,2859.63
012-2711-0023,6053.85,5612.89
012-2711-0024,4210.83,3934.11
012-2711-0025,14557.04,5805
012-2711-0026,2059.45,5219.58
012-2711-0027,16071.85,5689.34
012-2711-0028,7778.97,5522.55
012-2711-0029,3768.24,3484.78
012-2711-0030,3087.34,3824.44
012-2711-0031,2526.96,9995.13
012-2711-0032,7454.02,3653.03
012-2711-0034,5968.18,12954.65
012-2711-0035,7965.3,8518.5
012-2711-0036,11781.74,8611.09
012-2711-0037,3639.93,3594.28
012-2711-0038,12601.21,6527.29
012-2711-0039,2480.45,2624.56
012-2711-0040,4329.48,3153.87
012-2711-0041,12395.62,12168.76
012-2711-0042,3400.73,4546
012-2711-0043,6226.03,4237.33
012-2711-0045,8895.25,6490.96
012-2711-0046,4449.55,5655.51
012-2711-0047,3558.05,4039.37
012-2711-0048,12225.15,11478.6
012-2711-0049,2944.27,4819.48
012-2711-0050,8994.31,11690.14
012-2711-0051,7481.73,11178
012-2711-0052,9909.28,8285.72
012-2711-0053,7933.59,11450
012-2711-0054,16288.57,11986.62
012-2711-0056,1623.89,6598.29
012-2711-0057,4948.56,7295
012-2711-0058,3953,4648.27
012-2711-0059,729.13,6070.66
012-2711-0060,6195.41,3244.19
012-2711-0061,9828.6,5564.86
012-2711-0062,2066.48,1201.82
012-2711-0063,5128.87,2810.65
012-2711-0064,7646.4,6197.78
012-2711-0065,4964.6,5824.24
012-2711-0067,15245.02,5523.18
012-2711-0068,1070.8,5512.84
012-2711-0069,6714.65,11599.29
012-2711-0070,1349.79,2329.93
012-2711-0071,4779.1,2139.82
012-2711-0072,3521.95,5348.43
012-2711-0073,421.75,15.31
012-2711-0074,433.87,12.9
012-2711-0075,2182.56,6722.35
012-2711-0076,4099.7,3486.11
